positivo|A por el viernes ;-)) (@ Ayuntamiento de Málaga w/ @jesusespino) [pic]: http://t.co/ZXUEIQ95
negativo|2 personas han muerto, en el Perello (Valencia), en el incendio, esta noche, de una vivienda, que ha quedado totalmente calcinada.
positivo|Gracias gracias gracias.....ayer 19.4 de audiencia...
positivo|@mariviromero gracias ,eres una máquina total ..
negativo|Cinco millones doscientos setenta y tres mil parados. Más de medio millón en el último año. El dramático rastro del  AJUSTE y la CODICIA.
negativo|El paro supera los 5,27 millones de personas - http://t.co/AZ3nQgUy
negativo|Comenzamos Consejo de Gobierno... http://t.co/VOG0kQNm
negativo|Andalucía: 31,2% de paro ¿Es ese el modelo que Rubalcaba y Chacón proponen para España? Por no hablar de su déficit y de su deuda.
negativo|Bon dia, buenos días hoy entrenamos x la tarde, ahora café con @putxi9
negativo|En Battle Royale, el límite de paro insoportable para Japón era el 15% (post es de 2009, cuando 4 millones era mucho) http://t.co/x5RFdrgC
negativo|@garcia_abadillo Claro que luego explicó que dio ese dato porque es el que había dado Rajoy a puerta cerrada. De locos.
negativo|Recetas contra el paro: La mitad de los dirigentes de las NNGG del PP de Gandia trabaja en el Ayuntamiento http://t.co/6V48iYTc
positivo|Hoy trabajo para preparar la comisión de discapacidad: Encuentro con el Foro para la vida independiente.
negativo|Os pido disculpas porque, estos días apenas he tenido tiempo para tuitear y contestar personalmente, aunque si que he leído vuestros tuits
positivo|Os sigo y espero estar pronto con vosotros.Os abrazo uno a uno. Ah! España está a muy buen nivel médico. Hablaremos de leucemia.Hasta pronto
negativo|En el acto con Felipe González y @patxilopez participaran también Micaela Navarro y María González.Será en Madrid a las 11:30. RbCb
positivo|PALMA DE MALLORCA, se puede pedir más??????!!! Hoy arranca #YesWeSpainIsDiferent !!! http://t.co/IT2BpdxX
positivo|Consejo de Gob: aprueba gasto para ayudas de pago único, programas desarrollo rural... por más de 500 mill € para este año (1)
positivo|(2) ayudas a productores cultivos superficies, vacuno, lácteos, frutos cáscara, pago único, ovino/caprino, tabaco...
negativo|Twitter censurará según la cultura de cada país. Vamos, que en España podemos estar tranquilos.
negativo|"También dirán que es persecución política?: ""Garzón abusó de su condición de juez para enriquecerse personalmente http://t.co/MFb25MjK”"
negativo|Continúa la causa general sumaria contra el juez Garzón. No acaba el segundo juicio y empieza el tercero.  Linchamiento y encarnizamiento.
negativo|Twitter censurará tuits inadecuados. Por ejemplo, pronazis en Alemania. ¿Y profranquistas en España?
negativo|García de la Concha dirigirá el Instituto Cervantes. Un tanto deslucido tras el fiasco de Vargas Llosa. Aún así, merecido.
positivo|"Montoro: ""Todas las administraciones deberán aprobar sus reglas de gasto"". Me gusta que haya un gobierno que gobierna."
negativo|"""El traspaso fue cordial, pero no completo"" dice la vicepresidenta. Ya no es ""modélico"" #CMin"
negativo|"El Gobierno 'matiza' lo ""modélico"" del traspaso de poderes: ""Fue cordial pero incompleto"" (¡faltaban más de 20.000 millones de ná!)"
positivo|Claro que si ;-)) RT @Baboo___: @mariviromero Gracias por RT!! Avísanos cuando vengas
negativo|Confirma Montoro en la rueda de prensa tras el Consejo de Ministros que es poco serio lo que sucede en la Junta de Andalucía con el déficit
negativo|Bravo por Murray. Rompe a Djoko y puede empatar a 5. Aquí hay partido todavía. Cómo me alegro de haberme equivocado.
negativo|El Gobierno Vasco y el PSOE, lo quieran o no, están legitimando el relato de ETA de dos partes enfrentadas al sumarse a la verificación
negativo|"""Visita, intervención, amable... se trata de devolver la estabilidad"". Montoro sobre cómo irán sus técnicos a las autonomías ..."
positivo|Hoy tenemos un #comanche muy divertido. Y a @ecogallego reivindicando el agua del grifo.
positivo|A las 3 en @A3noticas, Felipe González dará su apoyo público a Rubalcaba. Se acelera la carrera por el liderazgo del PSOE
positivo|Terminado cjo ministros,regreso a GC,esta noche Fuerteventura,encuentro con parlamentarios canarios http://t.co/CTc4r0BB
negativo|Rusty warriors. Musica cerda de after de los viejos tiempos. Hasta el culo de cristal azul, del mismo Heisenberg http://t.co/h5kszlfI
negativo|Mañana me veo con una persona afectada por un ERE de la Junta de Andalucía... Miedo me da lo que me va a contar
negativo|Tercer Consejo Ministros sin que @SorayaPP me deje preguntar. Y no soy el único! Quienes cubrimos PP hace muchos años estamos sorprendidos
negativo|Rusty Warriors. Mierda de lujo, exquisita mercancía para adictos a la Basura Beluga. #imprescindible http://t.co/BN6CZzO9
negativo|Ya sabemos por donde  puede ir la reforma laboral del PP. La alcaldesa Botella propone el trabajo voluntario y la Merkel los minijobs.
negativo|Desde luego “@CrisPo70: @pedroj_ramirez el telva tambien, como en Navidades?”
positivo|RT @EsteiroManuel: @Albert_Rivera Me parece excelente, se puede decir todo y respetarnos
negativo|T @nayermaster: @josecmh He sido moderadora en foros, y prefiero censurar que que se falte sistemáticamente al respeto.
negativo|@JuanraLucas @turbutopico @fgarea @alejandramarpor @latanace El domingo me pongo con la siguiente. Vais a faltar algunos imprescindibles!
negativo|De la falla valenciana http://t.co/mOyKFUJ6
negativo|Quien será el responsable político que asuma los millones d Euros que #Spanair no devuelva dl dinero público a ls ciudadanos d Cataluña?
negativo|"Preguntan a Valcárcel si aún quiere devolver competencias al Estado. ""Por un perro a maté me llaman mataperros"", responde."
negativo|Ahora en teledeporte Semifinales del Europeo de balonmano.....Dinamarca-España 17-15...Mn 42 Vaaaamosssss....!!!
positivo|Ya he llegado a España, estoy preparado para el concierto de mañana en Avila. Saludos a todos.
positivo|@conchagcampoy Mucha fuerza, Concha. Recibes tanta de tanta gente porque eres muy querida. Te esperamos pronto.
negativo|Y si hiciera un día de Rizzo??? http://t.co/IYG9UCZq http://t.co/wQo4Ohdy
negativo|El problema de esta cita de Patxi López con Rajoy es que no vamos a tener la versión del presidente del Gobierno y habrá especulaciones.
negativo|Los socialistas extremeños, delegados al 38 Congreso, de Badajoz y Cáceres hemos decidido esta tarde ir en una delegación conjunta y única.
negativo|#OrgullosoDeMisFans RT @Fans_Sanz: RT @FanClubMASes @AlejandroSanz Alejandro, por si quieres saber (cont) http://t.co/SV4dNheZ
negativo|El zar tecnológico de Obama deja la Casa Blanca http://t.co/aUWNcEOe Un golpe para el gobierno abierto #egov
negativo|Este ajuste puritano acabará con nosotros si no reaccionamos. Más recortes, cierre de empresas, más paro y más déficit para volver a empezar
negativo|Con la caída de Spanair lo peor no es la gente q se queda en tierra. Es q se van a la calle 2.700 personas y otras 4.000 d empleo indirecto
positivo|En la reunión con el Pte de la Fed Madrileña de Municipios @davidperez para analizar la colaboración con los aytos http://t.co/2bR6yWhC
negativo|Hoy mi más profundo respeto y admiración a los 3 policías fallecidos intentando salvar dl mar a unos imbéciles borrachos. Debería ser delito
positivo|El Domingo a las doce desde la plaza de las Salesas, por la memoria y la justicia. No al linchamiento del juez Garzón.
positivo|Muy buenas noches followercetes! http://t.co/qkMEw3WH
positivo|Las entrada se dividiran asi: primer premio 5 entradas segundo premio 3 entradas y tercer premio 2 entradas
positivo|Interesante reflexion clarificadora.Responsibility While Protecting -Gareth Evans - Project Syndicate http://t.co/imH4Ucww vía @ProSyn #oped
positivo|Amigos vale todo!!!!de cualquier año!!!!
positivo|La mediación para acordar el divorcio  http://t.co/mSQxCEI9
negativo|Las propuestas y actitudes d los partidos políticos depende cada vez mas d si gobiernan o están en la oposición, q d su ideología. Triste.
negativo|El Gobierno rompe pacto constitucional sobre déficit público. Pero, la diferencia derecha/izquierda es la distancia entre déficit 0/0,4%?
positivo|Estoy con mi Carta. A los más jóvenes os sorprenderá. Trata de amores y barcos. (Hoy y mañana aun podéis haceros de Orbyt por muy poco)
negativo|Buenos días gente! A pesar de todo ....
positivo|770.000 personas eligieron ayer el @TelediarioInter 20:30 para informarse. Gracias x vuestra confianza. Enhorabuena equipo!!!!
positivo|Contacta con @clienteorbyt y te lo arreglan “@pipipaulis: @pedroj_ramirez ¿Todavía se puede conseguir un ipad suscribiéndose a Orbyt?”
positivo|Buenos días desde Milán,feliz sábado para todos twitteros .
negativo|Mi calefacción se ha tomado en serio lo de #TwitterBlackout y se niega a funcionar...#siempreenfindesemana#siemprecuandollegalaoladefrio
positivo|"Demasiados Consejos Europeos ""históricos"".Este lunes mejor que lo sea menos y resuelva unas cuantas cosas de verdad.De acuerdo con Felipe"
negativo|"Rematado para @Semanaldigital ""Políticos, sí; gamberretes y pandilleros, no"" #EREs #Andalucía @PSOE #Griñán"
positivo|Historia y futuro, mucho futuro, hoy con @_Rubalcaba_ @mariagv @patxilopez Micaela y Felipe, vamos a ser muy pronto alternativa
negativo|Frio pero precioso! Eso si, nos hemos dejado el alma para subir hasta el castillo de Heidelberg ! http://t.co/qpQA9N3f
negativo|Semana dura para la policía nacional, udyco de sevilla, tres agentes en Coruña, el ex dao...
positivo|Mejorate! Te hemos echado de menos! ;-) RT @maribelsm: no he podido ir x.salud...pero estoy con vosotros!! @_Rubalcaba_ @mariagv @patxilopez
negativo|Volviendo del aeropuerto de Barajas, tras supervisar el operativo de atencion a pasajeros afectados por la suspensión de vuelos de #Spanair
positivo|Bienvenido a Orbyt “@23memento: @pedroj_ramirez al final me has convencido .... ya tengo mi iPad 2 con la ayuda de K-tuin Barcelona !!!”
negativo|A por la segunda de #YesWeSpainISDIFFERENT  en Palma!!! Ahora, toca estirar y ensayar... http://t.co/74Yh5K3x
positivo|Presidente Lugo supera su cáncer, Lula todavía lucha. Tierna imagen http://t.co/SiTqNaB5”
positivo|Pues ánimo “@AyOinvestments: @aitorsugar Solo da tiempo a eso y a leer Orbyt. Genial. Eso sí, cansar, cansa tela. yo me he apuntado 1 año.
negativo|Griñán no se puede presentar a las elecciones porque no queremos candidatos que nos mientan http://t.co/ZLdmsq6Z
negativo|Nuestro amigo @benjagladiador fallecio el dia de hoy, llevaba tiempo luchando contra el cancer... Buen viaje amigo.
negativo|Cómo capturar imágenes y convertirlas en texto http://t.co/kgBmC2b5 #herramientas
positivo|En casa con Anna preparados para ver el partido!! Mucha suerte compañeros! http://t.co/ytzFKjVK
positivo|La estela de Steve Jobs. En EEUU en algunos restaurantes se cambia la tradicional carta x in IPad,desde él se ve el menú y se hace el pedido
positivo|Contadmelo despues primo. Quiero saber como les fue. Son muy buenos. RT @patapizarro: (cont) http://t.co/MorVZUxc
negativo|Un buen botijo hace buen agua. Pero un buen bolígrafo no hace buena prosa.
positivo|Os mando mucho cariño.. A mis Español@s . RT @PiliCueva_87: @AlejandroSanz hoy muchas de nosotras (cont) http://t.co/xRhBknJI
negativo|Final: Villarreal 0-0 Barcelona.
negativo|Cuidao las mechas rubias de Brad Pitt. Qué cosa más fea (las mechas)
negativo|MUY BUENO RT @santigonzalez10 Armas para la paz http://t.co/vfrrywVv
negativo|En la cena de IU en Castrillón hablamos del ajuste y sus consecuencias de recesión y paro masivo, de la soberbia de Cascos y de la justicia
negativo|El Gobierno pide a #Griñán que depure responsabilidades sobre los #ERE -  http://t.co/nSqzkG4S
negativo|Pu pido ordeno investigar las supuestas torturas a etarras a pesar celos archivos judiciales. Hoy en Gaceta
negativo|Más de 200.000 personas siguen contagiándose de lepra cada año http://t.co/1U2tHsLk
negativo|"La semana del Presidente | Tras el presidente http://t.co/8T5DxYoZ via @telecincoes"
negativo|Cinco planes 'low cost' para viajar en Carnavales http://t.co/u0kkeoW6
negativo|Me cuentan q el sin gobernador del BdE mantiene amigos de la tierra con sueldos igual de espeluznantes. Buscará acomodo? @LosadaPescador
positivo|Hay que mandar una foto con algun disfraz gracioso. Se daran 5 entradas al primero 3 al segundo y 2 al tercero
positivo|"Esta tarde voy a ver a mi ADMIRADA Y QUERIDA Ma Teresa Campos!!;) ""Que tiempo tan feliz"" lallalalallallalraralara....;)))"
positivo|Ayer termine tardisimo los ensayos... Todo va tomando forma! Os deseo un buen domingo!ABRAZO!;-)
positivo|Y el tercer premio ganador de  2 entradas es para este disfraz de @juniornoriega http://t.co/dy7NggIw
positivo|Los ganadores mandar vuestros nombres a eventosriver84@hotmail.es
negativo|Aqui os dejo el flyer donde pone donde se puede comprar entradas!!!!!! http://t.co/MFgHvLXw
negativo|Interesantes las claves q da El Pais sobre la interaccion Roures,Barroso y la campaña de Chacón.A Prisa le preocupa q pierda Rubalcaba...
positivo|Felipe González: “Alfredo, creo en ti antes, durante, y después de la campaña electoral” #38Congreso
positivo|Espectacular el repor de @missylolahuetem . Partos y embarazadas según el continente donde hayas nacido. http://t.co/uOkTBDHr
negativo|"""Servicio público, interés privado"". Post en 'Buzón de voz'. http://t.co/nuHHyK5Q"
negativo|"""La libertad, mal negocio"", el epílogo de #ePeriódico sobre la #TwitterCensura. http://t.co/6NGTkKXh"
positivo|RT @PwC_Spain: Carlos Mas desgrana los hitos más importantes del informe #CEOs para España http://t.co/OBjqLPgc
negativo|"En el PSOE y en 'El País' hay gente muy nerviosa con las primarias. No se explica si no un ataque tan vergonzoso de fuentes ""anónimas""."
negativo|Mañana en @13tv_AlDia testimonios d altísimo valor para entender el Caso #Campeón y el Caso #Garzón .A Blanco y el @PSOE le gustarán poquito
negativo|No se puede ser mas zalamero , no http://t.co/KzqsgOR9
negativo|Mucha actividad este domingo.La candidatura con Trinidad Jiménez de portavoz ha analizado la cumbre europea de mañana. http://t.co/30kKOvLj
negativo|Bueno, toca trabajar un poco. Hasta luego.
negativo|Esperamos ver en q se concreta la reforma sobre el tema d aborto q ha anunciado Ruiz Gallardon.Hay q derogar la actual para empezar a hablar
positivo|Anoche reice las letras de tres canciones por completo. Ahora ire a ver que hice. Jeje #intrigado
positivo|Entra en orbyt.es. Si tienes dudas consulta a @clienteorbyt .“@jutre95: @pedroj_ ¿Dónde se pueden ver las ofertas existentes?.Gracias.”
positivo|Esta Tia es una maquina!!! Jajaja para que os riáis un poco!;-) http://t.co/kI9CrvAE
negativo|La trama del @psoeandalucia. Cuando se diseña la corrupcion desde el gobierno http://t.co/Rv5hjDY7
positivo|Hola! Buenos dias! D camino a la filmacion d el nuevo videoclip! #mevoy #Brava @espinozaoficial @paurubio
negativo|Sarkozy cuenta en directo en la tele a 4 periodistas (que le preguntan) su subida de impuestos y otros recortes. Igualito que Rajoy
positivo|Q bien me lo he pasado con los amigos de @QTTF !!;) GRACIAS!! Y me ha encantado ver a @CarmeChaparro (guapa!) Y GRACIAS por vuestros twits!!
positivo|La casa donde nací en Carabanchel, era mas pequeña...#Jackysugemela pedazo de trailer http://t.co/RnRpHabo
positivo|"La vi ;) ""viva la pepi"" to el arte. RT @soytriana: @AlejandroSanz mírate la chirigota del selu, genial http://t.co/3CvkNSXu"
positivo|Grande @EduMadina con esa foto de la ultima cena... En ferraz
negativo|Juan Carlos Rz Ibarra ni yo somos muñecos de feria entre nosotros.Seguiré comprando El País pero le pido que no me utilice con mentiras.
negativo|#quéhagoconmidinero ¡Ojalá fuera contagiosa la lucidez de José Luis Sampedro! (Denunciando la estrategia del miedo). #Salvados
negativo|@Menttegatoo me preocupe muchisimo como te puedes imaginar.Muchos lo hacen.Pero creo qu los temas europeos e internacionales lo son tambien.
negativo|RT @Erikaguerradiaz: RT @AlejandroSanz Hagamos TT #NoMaltratoInfantil por todos los niños que sufren!!
positivo|Pues felicidades amigo, se les veia felices. Mis respetos. RT @riegom: @AlejandroSanz fue una (cont) http://t.co/qFIF68r8
negativo|Echad un vistazo a esta foto: http://t.co/LUWLLzc0 en Patrimonio Mundial http://t.co/dl1y9sBo.
positivo|Felicidades cracks. RT @AF_elx: “@AlejandroSanz: Que bonita inciativa la de Help-portrait con el (cont) http://t.co/yPcl2ePE
negativo|Genial RT @fanetin Entrevista a Sarkozy. Francia subirá el I.V.A. Allí deben de haber sido ya las elecciones andaluzas
negativo|En un pueblo de Valencia agreden a periodistas por grabar tradición de lanzar ratas http://t.co/0UeJK8FA . (via @JaviCebrian_ )
negativo|http://t.co/u8KqXfAM RT @alfonsosillero: @raquelperera @AlejandroSanz  #lachirigotadelsherif el (cont) http://t.co/KgP33fJk
negativo|No me gusta el artículo de @el_pais contra Carme Chacón. Dar patadas a Barroso en el trasero de Chacón es venganza, no información. #feofeo
negativo|Cansancio, cuando alguien te dice algo que oíste y respondiste hace año y medio.
negativo|“@quediario: Adelanto de la portada del diario Qué! del lunes 30 de enero http://t.co/Uep0MfNO”
negativo|Hasta mañana a todos... o hasta dentro de unas horas más bien.
positivo|RT @miabuelasabia: Haz tu vida como hacen los pulmones, quédate con lo bueno y dejar ir lo que no es necesario.
negativo|Aqui en la filmacion del videoclip #mevoy #Brava @EspinozaOficial  http://t.co/mM92QDup
negativo|Empieza la semana... Y qué semana!! Buenos días!!!!
negativo|Por cierto, la última vez q en España se bajaron cotizaciones a cambio d IVA fue en 1994(o95) con Solbes d ministro (y yo Jefe d Gabinete).
negativo|TEPCO confirma 14 fugas de agua de la central de Fukushima-1  / Descarta un vertido al Pacífico http://t.co/hD70aQyd
negativo|8 muertos y 3 heridos leves, este fin de semana en las carreteras. Uno de los fallecidos era motorista, informa Dirección General deTráfico
positivo|Pues sí ...@maromikun: @Buenafuente buenos días y tómese un buen café”
negativo|Creo que no machacaré a @susannagriso ahora en @EspejoPublico porque ya ha venido derrotada. ¡Pena, hombre!
positivo|Peque ya en el cole y a empezar ;-)) (@ Pinosol) http://t.co/N56vd1vp
negativo|"Mi artículo en ESD: ""La cita de Camps y Rajoy y la 'mala leche' de Fabra"" http://t.co/TtVhdQPk"
positivo|"B. Días. Hoy, en EM, ""5,3 millones de razones para la reforma laboral"". Trichet ya pidió a Zapatero un nuevo contrato y convenidos flexibles"
positivo|Felicidades a los q hoy cumplen años, q veo sois muchos!!;) y felicidades también al Principe Felipe, q cumple 44(creo)
negativo|Comienza la entrevista en Los Desayunos de TVE
negativo|"Rubalcaba dice q en la cena se sentó ""como siempre"", con Ares a un lado y Bernarda al otro. ¿Como siempre no es con Chacón al otro?"
negativo|#vayaCiscoTienen RT @ElenaValenciano: Hoy afirmo que el equipo de Rubalcaba no tiene nada que ver cn la información de ayer de ElPais.
negativo|"Qué guasa tiene RT @blogsdepolitica: . @_Rubalcaba_ :""yo no veo guerra sucia"" a pregunta d Escolar @anapastor_tve"
negativo|"Esas empresas ""modelo""? RT @m__jimenez: Google, Apple y Microsoft pagan impuestos mínimos fuera de EE UU http://t.co/zEjXMnof vía @el_pais"
negativo|Leyendo sobre la gestión de Spanair descubres que los verdaderamente retrasados no eran sus vuelos.
positivo|Buenos días desde Puerto Rico, hoy empezamos a trabajar muy temprano.saludos.
negativo|De camino a La x radio
negativo|¡¡¡ como no!!!! China aplaude la medida de Twitter de censurar determinados mensajes http://t.co/3pHD8FPR
negativo|"Mi columna hoy en @Semanaldigital  ""Políticos, sí; pandilleros, no"" #Andalucía necesita una regeneración commo el comer http://t.co/ldaP816H"
negativo|Creo que hoy es el Cosejo Europeo numero 17 o 18 en dos años. Lo normal es que hubiera dos o tres al año.que tiempos aquellos!!
negativo|"Muy bueno! Como siempre ""Se requieren cambios más profundos en la socialdemocracia ...  http://t.co/7melmpLU via @el_plural"""
positivo|La quiero, la admiro y me encanta discutir con ella. Felicidades @estherpalomera !!!
positivo|Recuperar la confianza http://t.co/zbhIQvFX via @el_plural
negativo|http://t.co/Hv2STqjX » Lo nunca visto http://t.co/INJfpAef via @iescolar
positivo|Muy recomendable http://t.co/5P1HJf8X. Xa @Jiwert
negativo|Se sortean huertos de ocio en Massamagrell http://t.co/wMmiqSKh
negativo|A por Rafa Nadal VS Djokovic http://t.co/Mab8LH2o
negativo|Cospedal vuelve a pdir explicaciones a Chacon y Rubalcaba por el caso de los ERES el dia que se convocan las elecciones andaluzas.
negativo|Rajoy acaba de negar que la Comisión le haya apremiado a presentar los presupuestos. Barroso, preguntado al respecto, ha eludido responder
negativo|Barroso ha dejado la puerta abierta a una renegociación de la cífra de déficit del 4,4 para este año en el Ecofin
negativo|"Soy cabezota. Efectivamente, entre Ares y Bernarda Jiménez es ""como siempre"". La prueba: http://t.co/MeM99LvD cc @aaroncanomon ;-)"
negativo|Durao Barroso pide a Raoy que explique cuanto antes de forma detallada sus reformas y que añada un calendario
negativo|"La Junta de Andalucia hace un balance de su gestion hoy en #malaga . Solo ejecutan el 5.4% del presupuesto y se ponen un ""notable"" #tomaYA"
positivo|Una consulta para @fundeu acorde a o acorde con... gracias!
negativo|En el corazon de Europa, a diferencia de España, sí dejan fumar. Cafetería del Consejo http://t.co/EcU2jcVz
negativo|Me parece escandaloso que el logo de Madrid 2020 sea tan parecido al original. Donde estén los cambios de cliente de toda la vida...
positivo|“@pedro_jose7 El Semanal Digital es de lo mejor que hay en la red para mantenerse bien informado. Felicidades.” Muchas gracias!!!!
positivo|“Me Gustas Tanto” de Paulina Rubio es #1 de Radio en Estados Unidos y Puerto Rico de acuerdo al (cont) http://t.co/rNdwt7B2
positivo|"""@luiscalvo92: has leído 'Desde el otro lado del escaparate' de Toni Segarra?"" Claro. Lo mejor sobre publicidad escrito hasta la fecha."
negativo|Estoy en fidelity con @roquethedad!! @eric_valentin
negativo|A Rajoy se le escapa ante un micrófono abierto que habrá una huelga general cuando se conozca su reforma laboral http://t.co/oYLVmN4k
negativo|Cascos convoca elecciones en Asturias para el 25 de marzo, con las andaluzas. Le puede salir el tiro por la culata.
positivo|Aqui les mando mi mejor sonrisa! Para empezar una super semana! #1billboards #megustastanto  #Brava y llegamos a la cima! Gracias a todos!
negativo|"Eso es! RT @Rovillegasb: @mariviromero desde luego que para una vez que los medios nacionales nos iban a hacer caso ""en exclusiva""..."
negativo|RT @EduMadina: ¿Elecciones en Asturias el 25 de marzo? Sí... y el PSOE allí con esos pelos! Repetirá jugada el candidato socialista?
negativo|@SalomeGa @tdtarde Mira q lo he preguntado por aquí,y todos me han dicho que con 'n' #tengounadudaynadiemeayuda
positivo|"Tres ministros, el presidente del Congreso y toda la ""crem"" judicial en la toma de posesión de Torres-Dulce http://t.co/FKqTDIAe Y tb Garci"
negativo|Cuánto les van a costar a los asturianos las elecciones que su presidente ha convocado tan sólo un año después de las últimas??
negativo|RT @ChuleCamano: @mdcospedal charlando con el futbolista Fernando Morientes en #Guadalajara, Gala del Deporte #CLM http://t.co/WUtoDoCx
negativo|buena reflexión: RT “@peponmor: .@FedericoQuevedo ¿y que queria Cascos? ¿que el PP en pleno se bajara los pantalones ante él?”
positivo|Deseo que llegue el final del terrorismo. Defiendo la libertad sin plazos, que los terroristas se disuelvan y pidan perdón a las víctimas
negativo|Lo que le faltaba al logotipo de Madrid 2020. Una empresa de juguetes gays acusa a sus creadores de plagio. http://t.co/2EqkP9xq
positivo|El presidente del Gobierno, @marianorajoy, ha acertado de pleno al nombrar ministro del Interior a Jorge Fernández Díaz
negativo|Hemos hablado con Pío García Escudero y con Pons sobre Cascos y cumbre europea. @TelediarioInter 20:30
negativo|Con el PSOE Extremadura formaba parte de la candidatura olímpica. Con el PP se acabó. Como la prioridad del AVE, los vuelos, las energías...
negativo|Una segunda oportunidad se tiene pocas veces.  Asturias: RT @__Sobe__: No vale quedarse en casa el 25M.
negativo|Nada, seguimos sin noticias de Rajopy. Y, efectivamente, Chequia dice NO al Pacto Fiscal
negativo|Pues el logo de #Madrid2020 no me gusta... Tanto arco iris me recuerda a Curro, el de la #Expo92, aún siendo éste último aún peor.
negativo|De verdad necesitamos un grupo de expertos europeos para luchar contra elparo juvenil? Hay un virus contra el sentido común en el mundo!
positivo|Camps x primera vez en un plató tras ser declarado inocente #campsgatoalagua
positivo|La mejor viñeta sobre la sentencia de Camps, por Manel Fontdevila http://t.co/q7c6SrBo
positivo|"Rajoy sobre Cascos: ""Los gobernantes debemos de trabajar duro y bien para resolver los problemas"""
negativo|Auditorio de León, a las 21:00 este viernes!
positivo|Hasta mañana! Buenas noches!MUAC!
positivo|Día de pruebas de vestuario y risas! Y aunque el día comenzó gris, al final se llenó de colores! #menosmal !!!! Que descanséis bien.
negativo|"#Rajoy admite que ha pensado que los sindicatos pueden convocar una huelga por la reforma laboral, ""seria un irresponsable si no lo hiciera"""
positivo|Es espectacular, tanto tiempo preparando cada detalle, y por fin lo podréis escuchar, ver y sentir...
positivo|Y yo con la misma o mas ilusion... Cada proyecto,para mi es volver a empezar... Gracias!
negativo|Acabo de estar con los padres de 22 jóvenes con discapacidad. Estan en un taller de empleo y la Junta les debe 126.000 e @reciomanolo
negativo|. @reciomanolo por que debe usted 126.000 e a este taller de empleo ? Donde esta ese dinero se las personas con discapacidad?
positivo|Venga, animaos. RT @julietajuan1: Os animo a votar a mi amigo @paugasol y al resto de españoles (cont) http://t.co/p5aNwL5U
negativo|Hora de retirada. Saludos
negativo|"No se pierdan el vídeo de Shakira interpretando su hit ""Je L'Aime à Mourir"" en los premios NRJ http://t.co/6UePyjUC  ShakiraHQ"
negativo|Saudade do Brasil. RT @SoniaRLM: @AlejandroSanz Hoy es el día de la saudades en Brasil y estamos (cont) http://t.co/g9RB1ksy
negativo|-3 grados!!!! Quién dijo miedo??? Buenos días!
negativo|"""La inspiración probablemente es el deseo de hacer algo, la curiosidad y el miedo a no saberlo hacer"" http://t.co/PW93Vx3P"
positivo|El CE aprueba pacto fiscal y fondo rescate permanente. Además,acuerda usar fondos comunitarios para apoyar a Pymes y fomentar empleo juvenil
negativo|De que hablan en los Consejos Europeos cuando no hablan de lo que todos hablan en la calle y de lo que todos quieren hablar?
positivo|Buenos días!!!;) maquillaje dsd las 7h!! Con ilusión!!!;) vamos!!;)
negativo|RT @MOvidio73: @sevillajordi Hay un problema de comunicación,no de código sino de sintonía. La política se aleja cada día más del ciudadano.
negativo|Portada El Periódico http://t.co/PyL3MU93 ...
negativo|Buenos días a todos!
positivo|Empezamos en 5 minutos....hoy con el ministro de Justicia, Alberto Ruiz Gallardón. Que no se mueva nadie!!! :-)))
negativo|En el blog: El mudo deslenguado http://t.co/LC9f9D3A
positivo|Camino de Lobón... empieza a funcionar la primera planta autorizada de residuos eléctricos y electrónicos de la región...
negativo|Algunos critican q Asturias celebre dos elecciones autonómicas en apenas 10 meses. En 2003 aplaudían q Aguirre las convocase en Madrid
positivo|¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ▸ Historias del día por @secundelarosa @iwanttobefreak @isaachacksimov
positivo|PENSAMIENTOS PARA NUEVOS TIEMPOS: Gobernar es un arte… y sin mayoría un mérito polít... http://t.co/r31Bzxah
negativo|Jajajajja me he confundido jopeeeee @jessica_bueno90  ella es la unica mujer de mi vida
positivo|Una mujer referente del PSOE en la lucha por la igualdad: Micaela Navarro en primera línea con Rubalcaba. http://t.co/PCAPmtMo
negativo|". @eliasbendodo  asegura que los malagueños darían ""un suspenso"" a la gestión de la Junta en la última legislatura http://t.co/GtqxBSmg"
positivo|RT @PwC_Spain: Estado ahorraría más d 1.000 mm. al año con la puesta en marcha de centros de servicios compartidos http://t.co/0UmOBSyT #PwC
negativo|Venancio Blanco, patrimonio Salamanca y su provincia. Esta tarde, 20,30 horas en el Liceo, el documental de su vida. http://t.co/kgMvwbmZ
negativo|La obsesion de #Griñan http://t.co/c1bg9y4N
positivo|Yo seguiré escanciando con Preciado. Ánimo, maestro http://t.co/TBgkQRbY
negativo|hay que reconocer que la respuesta de jorge fernández a amaiur ha sido contundente: 'se le debería caer la cara de vergüenza'
negativo|Olvidados en el corazón de África http://t.co/g5HqGIyP
positivo|Ángel Gabilondo estrena un blog de reflexión y pensamiento. En 24 horas recibe decenas de comentarios bien interesantes http://t.co/7UWGeGcv
positivo|“@copeatalaya: Hoy el control del programa esta abarrotado. Gente entusiasmada con su trabajo. Merece la pena verlos seguir el programa.
negativo|Madrid Espacios y Congresos, una empresa dedicada a centrifugar la deuda del Ayuntamiento de Madrid. http://t.co/kSOLyme5
negativo|"Urkullu: ""¿Por qué no va a ser posible que el Gobierno del PP hable con ETA en un tiempo de cese definitivo si ya lo hizo en una tregua?"""
